"","District","Bed","Station","set_lat","set_lon","haul","Sampler","species_code","size_class","scallop_no","sex","gonad","shell_height","first_annulus","field_age","mud_blister","worm","shell_damage","round_weight","meat_condition","meat_weight"
"1052","WKI","WK1","M33",59.715,-144.818,13,"MDS",74120,1,2,1,3,132,32,9,0,0,0,0.174,0,0.016
"1053","WKI","WK1","M33",59.715,-144.818,3,"MDS",74120,1,2,1,3,132,27,9,0,1,0,0.161,0,0.017
"1054","WKI","WK1","M33",59.715,-144.818,1,"MDS",74120,1,5,1,3,134,22,9,0,0,1,0.188,0,0.02
"1055","WKI","WK1","M33",59.715,-144.818,15,"MDS",74120,1,3,2,2,139,27,9,1,0,0,0.213,0,0.018
"1056","WKI","WK1","M33",59.715,-144.818,3,"MDS",74120,1,8,2,3,118,29,10,0,0,0,0.168,0,0.017
"1057","WKI","WK1","M33",59.715,-144.818,14,"MDS",74120,1,1,1,3,126,27,10,0,0,0,0.154,0,0.012
"1058","WKI","WK1","M33",59.715,-144.818,3,"MDS",74120,1,10,2,3,127,30,10,0,0,0,0.165,0,0.016
"1059","WKI","WK1","M33",59.715,-144.818,6,"MDS",74120,1,10,1,3,127,21,10,0,1,0,0.221,0,0.021
"1060","WKI","WK1","M33",59.715,-144.818,14,"MDS",74120,1,7,2,3,128,29,10,0,0,0,0.161,0,0.016
"1061","WKI","WK1","M33",59.715,-144.818,3,"MDS",74120,1,4,2,3,128,23,10,0,0,0,0.155,0,0.015
"1062","WKI","WK1","M33",59.715,-144.818,9,"MDS",74120,1,2,1,3,129,24,10,0,0,0,0.169,0,0.011
"1063","WKI","WK1","M33",59.715,-144.818,16,"MDS",74120,1,1,2,3,130,26,10,0,0,0,0.215,0,0.014
"1064","WKI","WK1","M33",59.715,-144.818,1,"MDS",74120,1,8,1,0,133,30,10,0,0,1,0.194,0,0.019
"1065","WKI","WK1","M33",59.715,-144.818,11,"MDS",74120,1,5,1,3,137,35,10,0,0,0,0.166,0,0.017
"1066","WKI","WK1","M33",59.715,-144.818,7,"MDS",74120,1,8,1,3,137,34,10,0,1,0,0.275,0,0.02
"1067","WKI","WK1","M33",59.715,-144.818,7,"MDS",74120,1,5,2,3,139,29,10,0,1,0,0.226,0,0.021
"1068","WKI","WK1","M33",59.715,-144.818,2,"MDS",74120,1,1,1,2,140,30,10,0,0,0,0.162,0,0.019
"1069","WKI","WK1","M33",59.715,-144.818,6,"MDS",74120,1,7,2,3,141,24,10,0,1,0,0.266,0,0.018
"1070","WKI","WK1","M33",59.715,-144.818,10,"MDS",74120,1,1,2,3,129,28,11,0,0,0,0.222,0,0.014
"1071","WKI","WK1","M33",59.715,-144.818,3,"MDS",74120,1,7,1,3,133,26,11,0,0,0,0.201,0,0.018
"1072","WKI","WK1","M33",59.715,-144.818,6,"MDS",74120,1,8,2,3,133,24,11,0,0,0,0.203,0,0.018
"1073","WKI","WK1","M33",59.715,-144.818,6,"MDS",74120,1,2,1,3,134,29,11,0,1,0,0.19,0,0.014
"1074","WKI","WK1","M33",59.715,-144.818,6,"MDS",74120,1,1,1,3,135,32,11,0,0,3,0.21,0,0.016
"1075","WKI","WK1","M33",59.715,-144.818,7,"MDS",74120,1,4,1,3,135,23,11,0,1,0,0.216,0,0.018
"1076","WKI","WK1","M33",59.715,-144.818,7,"MDS",74120,1,2,2,3,136,27,11,0,1,0,0.252,0,0.02
"1077","WKI","WK1","M33",59.715,-144.818,5,"MDS",74120,1,1,1,3,137,26,11,0,1,0,0.231,0,0.019
"1078","WKI","WK1","M33",59.715,-144.818,7,"MDS",74120,1,6,1,3,139,30,11,0,0,0,0.255,0,0.017
"1079","WKI","WK1","M33",59.715,-144.818,7,"MDS",74120,1,9,2,3,143,25,11,0,1,0,0.222,0,0.02
"1080","WKI","WK1","M33",59.715,-144.818,6,"MDS",74120,1,5,2,3,144,29,11,0,0,0,0.253,0,0.02
"1081","WKI","WK1","M33",59.715,-144.818,16,"MDS",74120,1,3,2,3,199,26,11,0,1,3,0.122,0,0.013
"1082","WKI","WK1","M33",59.715,-144.818,13,"MDS",74120,1,3,2,3,128,37,12,0,0,0,0.143,0,0.014
"1083","WKI","WK1","M33",59.715,-144.818,13,"MDS",74120,1,4,2,3,131,35,12,0,0,0,0.175,0,0.017
"1084","WKI","WK1","M33",59.715,-144.818,7,"MDS",74120,1,1,2,3,136,33,12,0,0,0,0.21,0,0.019
"1085","WKI","WK1","M33",59.715,-144.818,15,"MDS",74120,1,1,1,2,147,29,12,0,0,0,0.214,0,0.023
"1086","WKI","WK1","M33",59.715,-144.818,11,"MDS",74120,1,3,1,3,132,34,13,0,0,0,0.15,0,0.014
"1087","WKI","WK1","M33",59.715,-144.818,16,"MDS",74120,1,4,1,3,135,23,13,0,0,0,0.23,0,0.021
"1088","WKI","WK1","M33",59.715,-144.818,14,"MDS",74120,1,4,2,3,137,30,14,0,0,3,0.316,0,0.018
"1089","WKI","WK1","M33",59.715,-144.818,14,"MDS",74120,1,6,1,1,137,31,15,0,0,0,0.233,0,0.009
"1090","WKI","WK1","M33",59.715,-144.818,13,"MDS",74120,1,5,0,1,140,36,15,0,0,0,0.124,0,0.008
"1091","WKI","WK1","M33",59.715,-144.818,15,"MDS",74120,1,2,2,2,152,24,15,0,0,0,0.322,0,0.027
"1092","WKI","WK1","M33",59.715,-144.818,14,"MDS",74120,1,3,2,3,134,34,16,0,0,3,0.168,0,0.012
"1093","WKI","WK1","M33",59.715,-144.818,14,"MDS",74120,1,2,1,3,136,30,16,0,0,0,0.189,0,0.013
"1094","WKI","WK1","M33",59.715,-144.818,11,"MDS",74120,1,6,1,2,149,30,17,0,1,0,0.197,0,0.016
"1095","WKI","WK1","M33",59.715,-144.818,11,"MDS",74120,1,1,1,3,139,30,18,0,1,0,0.246,0,0.016
"1096","WKI","WK1","M33",59.715,-144.818,11,"MDS",74120,1,9,1,2,139,35,19,1,0,0,0.197,0,0.014
"1097","WKI","WK1","M33",59.715,-144.818,11,"MDS",74120,1,7,1,3,141,31,19,0,0,0,0.259,0,0.015
"1098","WKI","WK1","M33",59.715,-144.818,11,"MDS",74120,1,2,1,1,144,29,21,0,1,0,0.228,0,0.013
"1099","WKI","WK1","N33",59.701,-144.827,4,"MDS",74120,1,5,2,3,98,30,3,0,0,0,0.085,0,0.012
"1100","WKI","WK1","N33",59.701,-144.827,4,"MDS",74120,1,10,1,3,101,31,3,0,0,0,0.094,0,0.008
"1101","WKI","WK1","N33",59.701,-144.827,1,"MDS",74120,1,2,2,3,103,22,3,0,0,0,0.093,0,0.009
"1102","WKI","WK1","N33",59.701,-144.827,1,"MDS",74120,1,1,0,0,104,21,3,0,0,1,0.081,0,0.007
"1103","WKI","WK1","N33",59.701,-144.827,9,"MDS",74120,1,4,1,3,101,23,4,0,0,0,0.09,0,0.006
"1104","WKI","WK1","N33",59.701,-144.827,1,"MDS",74120,1,7,1,3,105,22,4,0,0,0,0.111,0,0.013
"1105","WKI","WK1","N33",59.701,-144.827,8,"MDS",74120,1,5,2,3,113,26,4,0,0,0,0.115,0,0.011
"1106","WKI","WK1","N33",59.701,-144.827,9,"MDS",74120,1,10,1,3,118,28,4,0,0,0,0.129,0,0.01
"1107","WKI","WK1","N33",59.701,-144.827,4,"MDS",74120,1,4,1,3,109,30,5,0,0,0,0.138,0,0.01
"1108","WKI","WK1","N33",59.701,-144.827,4,"MDS",74120,1,9,1,3,111,36,5,0,1,0,0.132,0,0.012
"1109","WKI","WK1","N33",59.701,-144.827,4,"MDS",74120,1,8,1,3,111,33,5,0,0,0,0.111,0,0.011
"1110","WKI","WK1","N33",59.701,-144.827,9,"MDS",74120,1,6,2,3,116,38,5,0,0,0,0.128,0,0.009
"1111","WKI","WK1","N33",59.701,-144.827,10,"MDS",74120,1,9,2,3,116,37,5,0,0,0,0.142,0,0.015
"1112","WKI","WK1","N33",59.701,-144.827,3,"MDS",74120,1,3,1,3,116,35,5,0,0,0,0.128,0,0.013
"1113","WKI","WK1","N33",59.701,-144.827,10,"MDS",74120,1,8,1,3,117,34,5,0,0,0,0.143,0,0.013
"1114","WKI","WK1","N33",59.701,-144.827,8,"MDS",74120,1,10,2,3,117,32,5,0,0,0,0.136,0,0.011
"1115","WKI","WK1","N33",59.701,-144.827,9,"MDS",74120,1,9,1,3,117,31,5,0,0,0,0.138,0,0.008
"1116","WKI","WK1","N33",59.701,-144.827,17,"MDS",74120,1,7,1,3,117,21,5,0,0,0,0.166,0,0.013
"1117","WKI","WK1","N33",59.701,-144.827,9,"MDS",74120,1,8,1,3,118,35,5,0,0,0,0.127,0,0.009
"1118","WKI","WK1","N33",59.701,-144.827,5,"MDS",74120,1,8,2,3,118,32,5,0,0,0,0.16,0,0.012
"1119","WKI","WK1","N33",59.701,-144.827,17,"MDS",74120,1,2,2,3,119,35,5,0,0,0,0.156,0,0.013
"1120","WKI","WK1","N33",59.701,-144.827,17,"MDS",74120,1,10,1,3,119,33,5,0,0,0,0.16,0,0.024
"1121","WKI","WK1","N33",59.701,-144.827,17,"MDS",74120,1,9,1,3,119,30,5,0,0,0,0.154,0,0.011
"1122","WKI","WK1","N33",59.701,-144.827,10,"MDS",74120,1,4,1,3,119,29,5,0,0,0,0.155,0,0.015
"1123","WKI","WK1","N33",59.701,-144.827,8,"MDS",74120,1,1,2,3,120,36,5,0,0,0,0.18,0,0.015
"1124","WKI","WK1","N33",59.701,-144.827,17,"MDS",74120,1,3,2,3,120,31,5,0,0,0,0.17,0,0.012
"1125","WKI","WK1","N33",59.701,-144.827,8,"MDS",74120,1,2,1,3,122,33,5,0,0,0,0.192,0,0.03
"1126","WKI","WK1","N33",59.701,-144.827,10,"MDS",74120,1,6,1,3,123,34,5,0,0,0,0.131,0,0.016
"1127","WKI","WK1","N33",59.701,-144.827,9,"MDS",74120,1,5,2,3,123,32,5,0,0,0,0.047,0,0.01
"1128","WKI","WK1","N33",59.701,-144.827,1,"MDS",74120,1,9,1,3,124,34,5,0,0,0,0.145,0,0.017
"1129","WKI","WK1","N33",59.701,-144.827,10,"MDS",74120,1,2,2,1,110,35,6,1,0,0,0.112,0,0.009
"1130","WKI","WK1","N33",59.701,-144.827,4,"MDS",74120,1,3,2,3,110,31,6,0,0,0,0.128,0,0.014
"1131","WKI","WK1","N33",59.701,-144.827,4,"MDS",74120,1,7,1,3,112,31,6,0,0,0,0.128,0,0.012
"1132","WKI","WK1","N33",59.701,-144.827,5,"MDS",74120,1,5,1,3,113,35,6,0,0,0,0.115,0,0.009
"1133","WKI","WK1","N33",59.701,-144.827,5,"MDS",74120,1,10,2,3,114,22,6,0,1,0,0.129,0,0.011
"1134","WKI","WK1","N33",59.701,-144.827,5,"MDS",74120,1,9,2,3,115,38,6,0,0,0,0.15,0,0.011
"1135","WKI","WK1","N33",59.701,-144.827,5,"MDS",74120,1,7,1,3,116,37,6,0,0,3,0.149,0,0.014
"1136","WKI","WK1","N33",59.701,-144.827,5,"MDS",74120,1,2,1,3,118,30,6,0,0,0,0.152,0,0.013
"1137","WKI","WK1","N33",59.701,-144.827,4,"MDS",74120,1,2,2,3,119,33,6,0,0,0,0.158,0,0.009
"1138","WKI","WK1","N33",59.701,-144.827,14,"MDS",74120,1,5,1,3,119,33,6,0,0,0,0.115,0,0.012
"1139","WKI","WK1","N33",59.701,-144.827,9,"MDS",74120,1,3,1,3,119,29,6,0,0,0,0.182,0,0.014
"1140","WKI","WK1","N33",59.701,-144.827,1,"MDS",74120,1,6,2,3,119,24,6,0,0,0,0.151,0,0.016
"1141","WKI","WK1","N33",59.701,-144.827,10,"MDS",74120,1,7,2,3,120,30,6,0,0,0,0.133,0,0.014
"1142","WKI","WK1","N33",59.701,-144.827,8,"MDS",74120,1,4,2,3,122,36,6,0,0,0,0.18,0,0.013
"1143","WKI","WK1","N33",59.701,-144.827,9,"MDS",74120,1,7,1,3,122,32,6,0,0,0,0.16,0,0.012
"1144","WKI","WK1","N33",59.701,-144.827,17,"MDS",74120,1,8,1,3,123,25,6,0,0,0,0.14,0,0.007
"1145","WKI","WK1","N33",59.701,-144.827,8,"MDS",74120,1,6,1,3,127,28,6,0,0,0,0.173,0,0.013
"1146","WKI","WK1","N33",59.701,-144.827,1,"MDS",74120,1,4,1,3,127,20,6,0,0,0,0.151,0,0.013
"1147","WKI","WK1","N33",59.701,-144.827,8,"MDS",74120,1,3,1,3,128,21,6,0,0,0,0.153,0,0.013
"1148","WKI","WK1","N33",59.701,-144.827,17,"MDS",74120,1,4,2,3,129,29,6,0,0,0,0.16,0,0.013
"1149","WKI","WK1","N33",59.701,-144.827,10,"MDS",74120,1,5,2,3,130,34,6,0,0,0,0.188,0,0.016
"1150","WKI","WK1","N33",59.701,-144.827,1,"MDS",74120,1,3,1,3,136,24,6,0,0,0,0.151,0,0.017
"1151","WKI","WK1","N33",59.701,-144.827,5,"MDS",74120,1,4,1,3,115,28,7,0,0,0,0.139,0,0.01
"1152","WKI","WK1","N33",59.701,-144.827,10,"MDS",74120,1,3,1,3,115,27,7,0,1,0,0.143,0,0.013
"1153","WKI","WK1","N33",59.701,-144.827,6,"MDS",74120,1,3,1,3,117,35,7,0,0,0,0.15,0,0.009
"1154","WKI","WK1","N33",59.701,-144.827,13,"MDS",74120,1,6,1,3,118,34,7,0,0,2,0.131,0,0.013
"1155","WKI","WK1","N33",59.701,-144.827,10,"MDS",74120,1,10,2,3,120,32,7,0,0,0,0.155,0,0.01
"1156","WKI","WK1","N33",59.701,-144.827,7,"MDS",74120,1,3,1,3,121,31,7,0,0,0,0.139,0,0.015
"1157","WKI","WK1","N33",59.701,-144.827,5,"MDS",74120,1,3,1,3,126,29,7,0,0,0,0.174,0,0.016
"1158","WKI","WK1","N33",59.701,-144.827,8,"MDS",74120,1,9,2,3,127,22,7,0,0,0,0.179,0,0.016
"1159","WKI","WK1","N33",59.701,-144.827,16,"MDS",74120,1,2,1,3,130,38,7,0,0,0,0.128,0,0.017
"1160","WKI","WK1","N33",59.701,-144.827,4,"MDS",74120,1,1,1,3,110,24,8,0,0,0,0.131,0,0.009
"1161","WKI","WK1","N33",59.701,-144.827,6,"MDS",74120,1,4,2,3,119,23,8,0,1,0,0.162,0,0.014
"1162","WKI","WK1","N33",59.701,-144.827,9,"MDS",74120,1,1,2,3,123,33,8,0,0,0,0.185,0,0.017
"1163","WKI","WK1","N33",59.701,-144.827,17,"MDS",74120,1,5,1,3,124,26,8,0,0,0,0.168,0,0.008
"1164","WKI","WK1","N33",59.701,-144.827,13,"MDS",74120,1,1,1,3,127,30,8,0,0,0,0.184,0,0.017
"1165","WKI","WK1","N33",59.701,-144.827,6,"MDS",74120,1,6,2,3,128,23,8,0,0,0,0.174,0,0.015
"1166","WKI","WK1","N33",59.701,-144.827,3,"MDS",74120,1,5,2,3,129,27,8,0,0,0,0.218,0,0.016
"1167","WKI","WK1","N33",59.701,-144.827,8,"MDS",74120,1,8,2,3,130,21,8,0,0,0,0.243,0,0.02
"1168","WKI","WK1","N33",59.701,-144.827,8,"MDS",74120,1,7,2,3,135,25,8,0,0,0,0.226,0,0.02
"1169","WKI","WK1","N33",59.701,-144.827,7,"MDS",74120,1,10,2,3,113,24,9,0,0,0,0.121,0,0.011
"1170","WKI","WK1","N33",59.701,-144.827,4,"MDS",74120,1,6,2,3,122,21,9,0,0,0,0.157,0,0.013
"1171","WKI","WK1","N33",59.701,-144.827,5,"MDS",74120,1,6,2,3,124,27,9,0,0,0,0.166,0,0.014
"1172","WKI","WK1","N33",59.701,-144.827,3,"MDS",74120,1,6,2,3,127,35,9,0,0,0,0.168,0,0.018
"1173","WKI","WK1","N33",59.701,-144.827,1,"MDS",74120,1,10,1,3,129,28,9,0,0,0,0.165,0,0.017
"1174","WKI","WK1","N33",59.701,-144.827,13,"MDS",74120,1,2,1,3,132,32,9,0,0,0,0.174,0,0.016
"1175","WKI","WK1","N33",59.701,-144.827,3,"MDS",74120,1,2,1,3,132,27,9,0,1,0,0.161,0,0.017
"1176","WKI","WK1","N33",59.701,-144.827,1,"MDS",74120,1,5,1,3,134,22,9,0,0,1,0.188,0,0.02
"1177","WKI","WK1","N33",59.701,-144.827,15,"MDS",74120,1,3,2,2,139,27,9,1,0,0,0.213,0,0.018
"1178","WKI","WK1","N33",59.701,-144.827,3,"MDS",74120,1,8,2,3,118,29,10,0,0,0,0.168,0,0.017
"1179","WKI","WK1","N33",59.701,-144.827,14,"MDS",74120,1,1,1,3,126,27,10,0,0,0,0.154,0,0.012
"1180","WKI","WK1","N33",59.701,-144.827,3,"MDS",74120,1,10,2,3,127,30,10,0,0,0,0.165,0,0.016
"1181","WKI","WK1","N33",59.701,-144.827,6,"MDS",74120,1,10,1,3,127,21,10,0,1,0,0.221,0,0.021
"1182","WKI","WK1","N33",59.701,-144.827,14,"MDS",74120,1,7,2,3,128,29,10,0,0,0,0.161,0,0.016
"1183","WKI","WK1","N33",59.701,-144.827,3,"MDS",74120,1,4,2,3,128,23,10,0,0,0,0.155,0,0.015
"1184","WKI","WK1","N33",59.701,-144.827,9,"MDS",74120,1,2,1,3,129,24,10,0,0,0,0.169,0,0.011
"1185","WKI","WK1","N33",59.701,-144.827,16,"MDS",74120,1,1,2,3,130,26,10,0,0,0,0.215,0,0.014
"1186","WKI","WK1","N33",59.701,-144.827,1,"MDS",74120,1,8,1,0,133,30,10,0,0,1,0.194,0,0.019
"1187","WKI","WK1","N33",59.701,-144.827,11,"MDS",74120,1,5,1,3,137,35,10,0,0,0,0.166,0,0.017
"1188","WKI","WK1","N33",59.701,-144.827,7,"MDS",74120,1,8,1,3,137,34,10,0,1,0,0.275,0,0.02
"1189","WKI","WK1","N33",59.701,-144.827,7,"MDS",74120,1,5,2,3,139,29,10,0,1,0,0.226,0,0.021
"1190","WKI","WK1","N33",59.701,-144.827,2,"MDS",74120,1,1,1,2,140,30,10,0,0,0,0.162,0,0.019
"1191","WKI","WK1","N33",59.701,-144.827,6,"MDS",74120,1,7,2,3,141,24,10,0,1,0,0.266,0,0.018
"1192","WKI","WK1","N33",59.701,-144.827,10,"MDS",74120,1,1,2,3,129,28,11,0,0,0,0.222,0,0.014
"1193","WKI","WK1","N33",59.701,-144.827,3,"MDS",74120,1,7,1,3,133,26,11,0,0,0,0.201,0,0.018
"1194","WKI","WK1","N33",59.701,-144.827,6,"MDS",74120,1,8,2,3,133,24,11,0,0,0,0.203,0,0.018
"1195","WKI","WK1","N33",59.701,-144.827,6,"MDS",74120,1,2,1,3,134,29,11,0,1,0,0.19,0,0.014
"1196","WKI","WK1","N33",59.701,-144.827,6,"MDS",74120,1,1,1,3,135,32,11,0,0,3,0.21,0,0.016
"1197","WKI","WK1","N33",59.701,-144.827,7,"MDS",74120,1,4,1,3,135,23,11,0,1,0,0.216,0,0.018
"1198","WKI","WK1","N33",59.701,-144.827,7,"MDS",74120,1,2,2,3,136,27,11,0,1,0,0.252,0,0.02
"1199","WKI","WK1","N33",59.701,-144.827,5,"MDS",74120,1,1,1,3,137,26,11,0,1,0,0.231,0,0.019
"1200","WKI","WK1","N33",59.701,-144.827,7,"MDS",74120,1,6,1,3,139,30,11,0,0,0,0.255,0,0.017
"1201","WKI","WK1","N33",59.701,-144.827,7,"MDS",74120,1,9,2,3,143,25,11,0,1,0,0.222,0,0.02
"1202","WKI","WK1","N33",59.701,-144.827,6,"MDS",74120,1,5,2,3,144,29,11,0,0,0,0.253,0,0.02
"1203","WKI","WK1","N33",59.701,-144.827,16,"MDS",74120,1,3,2,3,199,26,11,0,1,3,0.122,0,0.013
"1204","WKI","WK1","N33",59.701,-144.827,13,"MDS",74120,1,3,2,3,128,37,12,0,0,0,0.143,0,0.014
"1205","WKI","WK1","N33",59.701,-144.827,13,"MDS",74120,1,4,2,3,131,35,12,0,0,0,0.175,0,0.017
"1206","WKI","WK1","N33",59.701,-144.827,7,"MDS",74120,1,1,2,3,136,33,12,0,0,0,0.21,0,0.019
"1207","WKI","WK1","N33",59.701,-144.827,15,"MDS",74120,1,1,1,2,147,29,12,0,0,0,0.214,0,0.023
"1208","WKI","WK1","N33",59.701,-144.827,11,"MDS",74120,1,3,1,3,132,34,13,0,0,0,0.15,0,0.014
"1209","WKI","WK1","N33",59.701,-144.827,16,"MDS",74120,1,4,1,3,135,23,13,0,0,0,0.23,0,0.021
"1210","WKI","WK1","N33",59.701,-144.827,14,"MDS",74120,1,4,2,3,137,30,14,0,0,3,0.316,0,0.018
"1211","WKI","WK1","N33",59.701,-144.827,14,"MDS",74120,1,6,1,1,137,31,15,0,0,0,0.233,0,0.009
"1212","WKI","WK1","N33",59.701,-144.827,13,"MDS",74120,1,5,0,1,140,36,15,0,0,0,0.124,0,0.008
"1213","WKI","WK1","N33",59.701,-144.827,15,"MDS",74120,1,2,2,2,152,24,15,0,0,0,0.322,0,0.027
"1214","WKI","WK1","N33",59.701,-144.827,14,"MDS",74120,1,3,2,3,134,34,16,0,0,3,0.168,0,0.012
"1215","WKI","WK1","N33",59.701,-144.827,14,"MDS",74120,1,2,1,3,136,30,16,0,0,0,0.189,0,0.013
"1216","WKI","WK1","N33",59.701,-144.827,11,"MDS",74120,1,6,1,2,149,30,17,0,1,0,0.197,0,0.016
"1217","WKI","WK1","N33",59.701,-144.827,11,"MDS",74120,1,1,1,3,139,30,18,0,1,0,0.246,0,0.016
"1218","WKI","WK1","N33",59.701,-144.827,11,"MDS",74120,1,9,1,2,139,35,19,1,0,0,0.197,0,0.014
"1219","WKI","WK1","N33",59.701,-144.827,11,"MDS",74120,1,7,1,3,141,31,19,0,0,0,0.259,0,0.015
"1220","WKI","WK1","N33",59.701,-144.827,11,"MDS",74120,1,2,1,1,144,29,21,0,1,0,0.228,0,0.013
"1221","WKI","WK1","O32",59.686,-144.87,4,"MDS",74120,1,5,2,3,98,30,3,0,0,0,0.085,0,0.012
"1222","WKI","WK1","O32",59.686,-144.87,4,"MDS",74120,1,10,1,3,101,31,3,0,0,0,0.094,0,0.008
"1223","WKI","WK1","O32",59.686,-144.87,1,"MDS",74120,1,2,2,3,103,22,3,0,0,0,0.093,0,0.009
"1224","WKI","WK1","O32",59.686,-144.87,1,"MDS",74120,1,1,0,0,104,21,3,0,0,1,0.081,0,0.007
"1225","WKI","WK1","O32",59.686,-144.87,9,"MDS",74120,1,4,1,3,101,23,4,0,0,0,0.09,0,0.006
"1226","WKI","WK1","O32",59.686,-144.87,1,"MDS",74120,1,7,1,3,105,22,4,0,0,0,0.111,0,0.013
"1227","WKI","WK1","O32",59.686,-144.87,8,"MDS",74120,1,5,2,3,113,26,4,0,0,0,0.115,0,0.011
"1228","WKI","WK1","O32",59.686,-144.87,9,"MDS",74120,1,10,1,3,118,28,4,0,0,0,0.129,0,0.01
"1229","WKI","WK1","O32",59.686,-144.87,4,"MDS",74120,1,4,1,3,109,30,5,0,0,0,0.138,0,0.01
"1230","WKI","WK1","O32",59.686,-144.87,4,"MDS",74120,1,9,1,3,111,36,5,0,1,0,0.132,0,0.012
"1231","WKI","WK1","O32",59.686,-144.87,4,"MDS",74120,1,8,1,3,111,33,5,0,0,0,0.111,0,0.011
"1232","WKI","WK1","O32",59.686,-144.87,9,"MDS",74120,1,6,2,3,116,38,5,0,0,0,0.128,0,0.009
"1233","WKI","WK1","O32",59.686,-144.87,10,"MDS",74120,1,9,2,3,116,37,5,0,0,0,0.142,0,0.015
"1234","WKI","WK1","O32",59.686,-144.87,3,"MDS",74120,1,3,1,3,116,35,5,0,0,0,0.128,0,0.013
"1235","WKI","WK1","O32",59.686,-144.87,10,"MDS",74120,1,8,1,3,117,34,5,0,0,0,0.143,0,0.013
"1236","WKI","WK1","O32",59.686,-144.87,8,"MDS",74120,1,10,2,3,117,32,5,0,0,0,0.136,0,0.011
"1237","WKI","WK1","O32",59.686,-144.87,9,"MDS",74120,1,9,1,3,117,31,5,0,0,0,0.138,0,0.008
"1238","WKI","WK1","O32",59.686,-144.87,17,"MDS",74120,1,7,1,3,117,21,5,0,0,0,0.166,0,0.013
"1239","WKI","WK1","O32",59.686,-144.87,9,"MDS",74120,1,8,1,3,118,35,5,0,0,0,0.127,0,0.009
"1240","WKI","WK1","O32",59.686,-144.87,5,"MDS",74120,1,8,2,3,118,32,5,0,0,0,0.16,0,0.012
"1241","WKI","WK1","O32",59.686,-144.87,17,"MDS",74120,1,2,2,3,119,35,5,0,0,0,0.156,0,0.013
"1242","WKI","WK1","O32",59.686,-144.87,17,"MDS",74120,1,10,1,3,119,33,5,0,0,0,0.16,0,0.024
"1243","WKI","WK1","O32",59.686,-144.87,17,"MDS",74120,1,9,1,3,119,30,5,0,0,0,0.154,0,0.011
"1244","WKI","WK1","O32",59.686,-144.87,10,"MDS",74120,1,4,1,3,119,29,5,0,0,0,0.155,0,0.015
"1245","WKI","WK1","O32",59.686,-144.87,8,"MDS",74120,1,1,2,3,120,36,5,0,0,0,0.18,0,0.015
"1246","WKI","WK1","O32",59.686,-144.87,17,"MDS",74120,1,3,2,3,120,31,5,0,0,0,0.17,0,0.012
"1247","WKI","WK1","O32",59.686,-144.87,8,"MDS",74120,1,2,1,3,122,33,5,0,0,0,0.192,0,0.03
"1248","WKI","WK1","O32",59.686,-144.87,10,"MDS",74120,1,6,1,3,123,34,5,0,0,0,0.131,0,0.016
"1249","WKI","WK1","O32",59.686,-144.87,9,"MDS",74120,1,5,2,3,123,32,5,0,0,0,0.047,0,0.01
"1250","WKI","WK1","O32",59.686,-144.87,1,"MDS",74120,1,9,1,3,124,34,5,0,0,0,0.145,0,0.017
"1251","WKI","WK1","O32",59.686,-144.87,10,"MDS",74120,1,2,2,1,110,35,6,1,0,0,0.112,0,0.009
"1252","WKI","WK1","O32",59.686,-144.87,4,"MDS",74120,1,3,2,3,110,31,6,0,0,0,0.128,0,0.014
"1253","WKI","WK1","O32",59.686,-144.87,4,"MDS",74120,1,7,1,3,112,31,6,0,0,0,0.128,0,0.012
"1254","WKI","WK1","O32",59.686,-144.87,5,"MDS",74120,1,5,1,3,113,35,6,0,0,0,0.115,0,0.009
"1255","WKI","WK1","O32",59.686,-144.87,5,"MDS",74120,1,10,2,3,114,22,6,0,1,0,0.129,0,0.011
"1256","WKI","WK1","O32",59.686,-144.87,5,"MDS",74120,1,9,2,3,115,38,6,0,0,0,0.15,0,0.011
"1257","WKI","WK1","O32",59.686,-144.87,5,"MDS",74120,1,7,1,3,116,37,6,0,0,3,0.149,0,0.014
"1258","WKI","WK1","O32",59.686,-144.87,5,"MDS",74120,1,2,1,3,118,30,6,0,0,0,0.152,0,0.013
"1259","WKI","WK1","O32",59.686,-144.87,4,"MDS",74120,1,2,2,3,119,33,6,0,0,0,0.158,0,0.009
"1260","WKI","WK1","O32",59.686,-144.87,14,"MDS",74120,1,5,1,3,119,33,6,0,0,0,0.115,0,0.012
"1261","WKI","WK1","O32",59.686,-144.87,9,"MDS",74120,1,3,1,3,119,29,6,0,0,0,0.182,0,0.014
"1262","WKI","WK1","O32",59.686,-144.87,1,"MDS",74120,1,6,2,3,119,24,6,0,0,0,0.151,0,0.016
"1263","WKI","WK1","O32",59.686,-144.87,10,"MDS",74120,1,7,2,3,120,30,6,0,0,0,0.133,0,0.014
"1264","WKI","WK1","O32",59.686,-144.87,8,"MDS",74120,1,4,2,3,122,36,6,0,0,0,0.18,0,0.013
"1265","WKI","WK1","O32",59.686,-144.87,9,"MDS",74120,1,7,1,3,122,32,6,0,0,0,0.16,0,0.012
"1266","WKI","WK1","O32",59.686,-144.87,17,"MDS",74120,1,8,1,3,123,25,6,0,0,0,0.14,0,0.007
"1267","WKI","WK1","O32",59.686,-144.87,8,"MDS",74120,1,6,1,3,127,28,6,0,0,0,0.173,0,0.013
"1268","WKI","WK1","O32",59.686,-144.87,1,"MDS",74120,1,4,1,3,127,20,6,0,0,0,0.151,0,0.013
